trajectory,T (ms),volume_1 (mm),volume_2 (mm),volume_3 (mm),k,pressure_1 (bar),pressure_2 (bar),pressure_3 (bar),base_x (cm),base_y (cm),base_z (cm),tip_x (cm),tip_y (cm),tip_z (cm),tip_velocity_x (cm/s),tip_velocity_y (cm/s),tip_velocity_z (cm/s),tip_acceleration_x (cm/ss),tip_acceleration_y (cm/ss),tip_acceleration_z (cm/ss),timestamp
2,851.844072341919,117.55139843749994,116.2643084564171,117.79497119812288,189,0.3999692042736995,0.0013185797942689,2.100727215780847,5.1533833,1.7588943,-7.1149287,1.9624445,-0.9896051,-0.55696994,10.246838,14.898314,-8.44227,14.953174,52.2161,-8.261333,1753149322.225544
2,873.3565807342529,117.55139843749994,116.37187974474948,117.6855245515927,190,0.4563860511943787,0.0013185797942689,1.830451158439918,5.1533833,1.7588943,-7.1149287,1.9985445,-0.90627396,-0.5823389,9.875558,15.792266,-7.933084,8.510782,50.083874,-1.8752046,1753149322.2470565
2,894.4573402404785,117.55139843749994,116.47529406640672,117.57925671484315,191,0.5049307799400795,0.0026305994900965,1.636272243457115,5.1533833,1.7588943,-7.1149287,2.030252,-0.8184596,-0.60645175,9.403123,16.79548,-7.489212,2.33073,49.575905,2.7070026,1753149322.2681572
2,915.7681465148926,117.55139843749994,116.58317097175863,117.47435637199128,192,0.560035607164929,-0.0013054595973898,1.4657096829992473,5.1533833,1.7588943,-7.1149287,2.0556183,-0.7482081,-0.62574196,8.712792,16.732904,-6.896554,-4.6141057,39.073452,7.7276444,1753149322.289468
2,936.7434978485107,117.55139843749994,116.68946691466489,117.36812405364212,193,0.6098923556064595,-0.0013054595973898,1.2912110634538905,5.1533833,1.7588943,-7.1149287,2.0779748,-0.6753893,-0.64147925,8.036077,16.857962,-6.2675166,-10.143771,32.451183,12.179988,1753149322.3104434
2,957.8750133514404,117.55139843749994,116.79482454568515,117.26130755095177,194,0.6689332419187983,6.560098437802253e-06,1.125896581779342,5.1533833,1.7588943,-7.1149287,2.098259,-0.600492,-0.65337324,7.3887734,17.03075,-5.576875,-14.24151,27.596329,16.280666,1753149322.331575
2,979.4116020202637,117.55139843749994,116.90246327280246,117.1555601646974,195,0.7489664433644131,-0.0013054595973898,0.957958060713134,5.1533833,1.7588943,-7.1149287,2.1144865,-0.5405742,-0.6628884,6.6644883,16.406712,-4.9033103,-18.119225,16.281979,19.27954,1753149322.3531115
2,1000.7069110870361,117.55139843749994,117.00679448525976,117.0452159322239,196,0.8106313690684114,6.560098437802253e-06,0.8175719532593507,5.1533833,1.7588943,-7.1149287,2.1286306,-0.47716558,-0.67034626,5.9957786,16.102955,-4.272859,-20.775726,10.172779,21.344666,1753149322.3744068
2,1021.806001663208,117.55139843749994,117.11507308103882,116.94087718356768,197,0.8722962947724097,0.0013185797942689,0.6955541215471839,5.1533833,1.7588943,-7.1149287,2.139946,-0.4264387,-0.67631257,5.3329077,15.286559,-3.7010584,-22.903917,0.39962864,22.495817,1753149322.395506
2,1043.5676574707031,117.55139843749994,117.22283047360175,116.83336249029631,198,0.9667617128721516,0.0026305994900965,0.6102728413182501,5.1533833,1.7588943,-7.1149287,2.149612,-0.37263533,-0.67954075,4.710501,14.701668,-3.10919,-24.04341,-5.055786,23.436268,1753149322.4172676
2,1064.9080276489258,117.55139843749994,117.32869216841453,116.72301893106096,199,1.044170874926107,-0.0026174792932209,0.5814084080099956,5.1533833,1.7588943,-7.1149287,2.158634,-0.318858,-0.679511,4.1911697,14.281317,-2.4859567,-24.101854,-7.9841204,24.5899,1753149322.438608
2,1085.7656002044678,117.55139843749994,117.43414965726429,116.62059102872381,200,1.1268281157633813,0.0013185797942689,0.5709122504433576,5.1533833,1.7588943,-7.1149287,2.1658516,-0.2758361,-0.6794872,3.6989763,13.48768,-1.9876229,-24.000998,-13.997264,24.45031,1753149322.4594655
2,1106.6153049468994,117.55139843749994,117.5396635367907,116.52374049127471,201,1.2186694944714638,0.0013185797942689,0.5617281125725493,5.1533833,1.7588943,-7.1149287,2.173266,-0.23090132,-0.67631036,3.314794,12.945347,-1.437726,-22.886093,-16.400185,24.835173,1753149322.4803152
2,1127.4499893188477,117.55139843749994,117.64231996919209,116.46775607058399,202,1.3131349125712055,0.0026305994900965,0.5604160928767196,5.1533833,1.7588943,-7.1149287,2.1791973,-0.19495347,-0.6737689,2.9365242,12.081642,-1.0281978,-21.93999,-21.41108,23.79931,1753149322.50115
2,1148.7929821014404,117.55139843749994,117.7468759097866,116.45255078124994,203,1.389232054929331,-0.0013054595973898,0.5656641716600386,5.1533833,1.7588943,-7.1149287,2.186033,-0.1630816,-0.6686144,2.6694946,11.1586485,-0.58104813,-20.054289,-25.77811,23.229628,1753149322.522493
2,1169.6839332580566,117.55139843749994,117.85277408388994,116.45255078124994,204,1.407600330670948,0.0013185797942689,0.5682882110516981,5.1533833,1.7588943,-7.1149287,2.1937644,-0.13327838,-0.6598024,2.505679,10.353528,-0.043026865,-17.611727,-28.330328,23.73446,1753149322.5433838
2,1190.5653476715088,117.55139843749994,117.95862731236588,116.45255078124994,205,1.4089123503667775,6.560098437802253e-06,0.5696002307475279,5.1533833,1.7588943,-7.1149287,2.1999495,-0.10943581,-0.65275276,2.3007443,9.424631,0.30318227,-16.052223,-31.56114,22.303524,1753149322.5642653
2,1212.378740310669,117.55139843749994,118.0658962897844,116.45255078124994,206,1.4102243700626074,0.0013185797942689,0.5774723489225063,5.1533833,1.7588943,-7.1149287,2.2060158,-0.08441388,-0.6432882,2.1186986,8.686795,0.67643183,-14.510898,-32.013893,21.265024,1753149322.5860786
2,1233.720064163208,117.55139843749994,118.13655104890832,116.45255078124994,207,1.4128484094542668,6.560098437802253e-06,0.5827204277058253,5.1533833,1.7588943,-7.1149287,2.2106814,-0.065896764,-0.63667524,1.9135777,7.817101,0.8510129,-13.531007,-33.761444,18.648106,1753149322.60742
2,1254.5685768127441,117.55139843749994,118.16407421874996,116.45255078124994,208,1.4102243700626074,0.0013185797942689,0.5800963883141659,5.1533833,1.7588943,-7.1149287,2.214414,-0.051083077,-0.6313849,1.7098913,6.96422,0.9345641,-12.77877,-35.19085,15.719993,1753149322.6282685
2,1275.918960571289,117.55139843749994,118.16407421874996,116.45255078124994,209,1.4023522518876288,-0.0013054595973898,0.5932165852724633,5.1533833,1.7588943,-7.1149287,2.2167654,-0.04020332,-0.6274138,1.4780482,6.0809574,0.93364847,-12.39481,-36.426655,12.567417,1753149322.6496189
2,1297.2626686096191,117.55139843749994,118.16407421874996,116.45255078124994,210,1.4023522518876288,0.0039426191859277,0.5971526443599526,5.1533833,1.7588943,-7.1149287,2.2186465,-0.03149952,-0.62423694,1.2705734,5.2725587,0.8957632,-11.859979,-36.716377,9.698933,1753149322.6709626
2,1319.1289901733398,117.55139843749994,118.16407421874996,116.45255078124994,211,1.407600330670948,6.560098437802253e-06,0.5958406246641229,5.1533833,1.7588943,-7.1149287,2.2209694,-0.022166336,-0.62072647,1.1226945,4.6448812,0.8771538,-10.8405695,-35.11421,7.588934,1753149322.692829
2,1340.4841423034668,117.55139843749994,118.16407421874996,116.45255078124994,212,1.4036642715834586,0.0013185797942689,0.6024007231432716,5.1533833,1.7588943,-7.1149287,2.222652,-0.016271038,-0.6185732,0.97693783,3.9919615,0.80255365,-10.037513,-34.20617,5.3724933,1753149322.714184
2,1361.8261814117432,117.55139843749994,118.16407421874996,116.45255078124994,213,1.4023522518876288,-0.0039294989890521,0.6037127428391014,5.1533833,1.7588943,-7.1149287,2.2239978,-0.0115548,-0.61685055,0.84461457,3.4145527,0.7227579,-9.270035,-32.775932,3.5502143,1753149322.735526
2,1384.6359252929688,117.55139843749994,118.16407421874996,116.45255078124994,214,1.4036642715834586,-0.0013054595973898,0.6089608216224204,5.1533833,1.7588943,-7.1149287,2.2247827,-0.0071852626,-0.61556745,0.71009916,2.9232068,0.63445896,-8.595484,-30.528957,2.0659504,1753149322.7583358
2,1405.9817790985107,117.55139843749994,118.16407421874996,116.45255078124994,215,1.4023522518876288,6.560098437802253e-06,0.6102728413182501,5.1533833,1.7588943,-7.1149287,2.2256489,-0.0029341555,-0.6134268,0.608653,2.5377192,0.607852,-7.826887,-28.034992,1.4034663,1753149322.7796817
2,1427.3254871368408,117.55139843749994,118.16407421874996,116.45255078124994,216,1.4049762912792882,0.0013185797942689,0.6142089004057394,5.1533833,1.7588943,-7.1149287,2.2263417,0.00046672998,-0.6117143,0.5193837,2.1895144,0.5665178,-7.0980024,-25.690828,0.7354531,1753149322.8010254
2,1448.2979774475098,117.55139843749994,118.16407421874996,116.45255078124994,217,1.3997282124959691,0.0013185797942689,0.6194569791890584,5.1533833,1.7588943,-7.1149287,2.2267568,0.0021036593,-0.6110219,0.43529668,1.8296628,0.48623133,-6.4802814,-23.984318,-0.17727327,1753149322.821998
2,1469.6331024169922,117.55139843749994,118.16407421874996,116.45255078124994,218,1.3984161928001395,0.0026305994900965,0.6207689988848881,5.1533833,1.7588943,-7.1149287,2.2271993,0.0042581107,-0.61055356,0.36897582,1.5647116,0.410936,-5.805931,-21.671164,-0.8476531,1753149322.843333
2,1490.4892444610596,117.55139843749994,118.16407421874996,116.45255078124994,219,1.4023522518876288,6.560098437802253e-06,0.6260170776682071,5.1533833,1.7588943,-7.1149287,2.2275534,0.0059816716,-0.61017895,0.31215197,1.3344097,0.34671295,-5.189657,-19.54541,-1.2939895,1753149322.8641891
2,1511.8317604064941,117.55139843749994,118.16407421874996,116.45255078124994,220,1.39710417310431,0.0052546388817589,0.6325771761473559,5.1533833,1.7588943,-7.1149287,2.2279577,0.0071139717,-0.60886234,0.2686677,1.1205815,0.33906144,-4.5592155,-17.640106,-1.1068937,1753149322.8855317
2,1532.6802730560303,117.55139843749994,118.16407421874996,116.45255078124994,221,1.3997282124959691,0.0013185797942689,0.6273290973640369,5.1533833,1.7588943,-7.1149287,2.2279608,0.0075412346,-0.6089181,0.21508053,0.9169589,0.2685772,-4.1614347,-16.06544,-1.561671,1753149322.9063802
2,1553.5452365875244,117.55139843749994,118.16407421874996,116.45255078124994,222,1.39710417310431,0.0026305994900965,0.6338891958431856,5.1533833,1.7588943,-7.1149287,2.2279632,0.007883045,-0.60896266,0.17218098,0.74994916,0.21272609,-3.740359,-14.453215,-1.7846947,1753149322.9272451
2,1574.8662948608398,117.55139843749994,118.16407421874996,116.45255078124994,223,1.3984161928001395,0.0013185797942689,0.6352012155390154,5.1533833,1.7588943,-7.1149287,2.2282832,0.008920075,-0.6085563,0.15275368,0.64859813,0.18924111,-3.174523,-12.513285,-1.6480541,1753149322.9485662
2,1596.2162017822266,117.55139843749994,118.16407421874996,116.45255078124994,224,1.39579215340848,-0.0013054595973898,0.6352012155390154,5.1533833,1.7588943,-7.1149287,2.2285392,0.0097497,-0.6082312,0.13419428,0.557737,0.16662048,-2.7134778,-10.86179,-1.5303471,1753149322.969916
2,1617.0597076416016,117.55139843749994,118.16407421874996,116.45255078124994,225,1.39579215340848,0.0013185797942689,0.6378252549306749,5.1533833,1.7588943,-7.1149287,2.2289615,0.010101954,-0.60788697,0.12761302,0.46308953,0.14981017,-2.2339315,-9.597605,-1.3855779,1753149322.9907596
2,1637.9125118255615,117.55139843749994,118.16407421874996,116.45255078124994,226,1.3931681140168206,-0.0026174792932209,0.6404492943223344,5.1533833,1.7588943,-7.1149287,2.2292993,0.010383758,-0.6076116,0.11828927,0.38398552,0.13305314,-1.8765697,-8.436773,-1.2691796,1753149323.0116124
2,1659.269094467163,117.55139843749994,118.16407421874996,116.45255078124994,227,1.3944801337126504,0.0026305994900965,0.6470093928014832,5.1533833,1.7588943,-7.1149287,2.229155,0.010702398,-0.6075186,0.08787738,0.32210842,0.110795796,-1.786057,-7.328885,-1.2237791,1753149323.032969
2,1680.6178092956543,117.55139843749994,118.16407421874996,116.45255078124994,228,1.3931681140168206,6.560098437802253e-06,0.6430733337139939,5.1533833,1.7588943,-7.1149287,2.2292562,0.01113753,-0.6070681,0.07502818,0.2780691,0.10973903,-1.5492214,-6.275684,-0.98892343,1753149323.0543177
2,1702.1112442016602,117.55139843749994,118.16407421874996,116.45255078124994,229,1.3931681140168206,0.0026305994900965,0.6470093928014832,5.1533833,1.7588943,-7.1149287,2.2293367,0.011485636,-0.6067077,0.06377625,0.23865104,0.104559205,-1.3440771,-5.387335,-0.83933735,1753149323.0758111
2,1723.9840030670166,117.55139843749994,118.16407421874996,116.45255078124994,230,1.39579215340848,0.0026305994900965,0.6496334321931426,5.1533833,1.7588943,-7.1149287,2.2295578,0.011370374,-0.6067222,0.06111899,0.18565111,0.082985714,-1.0995591,-4.7944884,-0.8687334,1753149323.097684
2,1745.78857421875,117.55139843749994,118.16407421874996,116.45255078124994,231,1.3944801337126504,6.560098437802253e-06,0.6522574715848022,5.1533833,1.7588943,-7.1149287,2.2293313,0.011527764,-0.60682154,0.038509756,0.15573907,0.06183387,-1.0870279,-4.109956,-0.8889997,1753149323.1194885
2,1766.64137840271,117.55139843749994,118.16407421874996,116.45255078124994,232,1.3918560943209908,-0.0013054595973898,0.6575055503681212,5.1533833,1.7588943,-7.1149287,2.22915,0.011653676,-0.606901,0.022120703,0.13062936,0.045657486,-1.0268104,-3.5287926,-0.866348,1753149323.1403413
2,1788.0170345306396,117.55139843749994,118.16407421874996,116.45255078124994,233,1.39579215340848,0.0039426191859277,0.6561935306722914,5.1533833,1.7588943,-7.1149287,2.2292337,0.011950218,-0.6066965,0.021611527,0.11837638,0.04609423,-0.8262124,-2.9376783,-0.6889921,1753149323.161717
2,1809.305191040039,117.55139843749994,118.16407421874996,116.45255078124994,234,1.3944801337126504,0.0013185797942689,0.6575055503681212,5.1533833,1.7588943,-7.1149287,2.2293794,0.011956353,-0.606757,0.024129929,0.09498928,0.03403405,-0.6373098,-2.5698621,-0.6644978,1753149323.183005
3,0.0,117.55139843749994,118.16407421874996,116.45255078124994,235,1.3616796413169066,0.0039426191859277,0.7768993426886285,5.1533833,1.7588943,-7.1149287,2.2300177,0.012294141,-0.6053191,0.019391464,0.076037735,0.027424386,-0.50997776,-2.0564096,-0.5317795,1753149330.476698
3,21.100997924804688,117.55139843749994,118.16407421874996,116.45255078124994,236,1.364303680708566,0.0052546388817589,0.7782113623844582,5.1533833,1.7588943,-7.1149287,2.2305284,0.012564371,-0.6041688,0.03971547,0.073636696,0.07645513,-0.21534671,-1.6678852,0.03930077,1753149330.497799
3,42.13857650756836,117.55139843749994,118.16407421874996,116.45255078124994,237,1.3656157004043958,6.560098437802253e-06,0.7742753032969689,5.1533833,1.7588943,-7.1149287,2.2309573,0.01274062,-0.603155,0.05215815,0.06728717,0.10935083,-0.053987317,-1.3946718,0.34417337,1753149330.5188365
3,63.31777572631836,117.55139843749994,118.16407421874996,116.45255078124994,238,1.3629916610127364,-0.0013054595973898,0.7768993426886285,5.1533833,1.7588943,-7.1149287,2.2313523,0.012790926,-0.6025588,0.060384423,0.056204956,0.11563187,0.03449358,-1.2203904,0.33465266,1753149330.5400157
3,84.4423770904541,117.55139843749994,118.16407421874996,116.45255078124994,239,1.360367621621077,-0.0013054595973898,0.7755873229927988,5.1533833,1.7588943,-7.1149287,2.2316685,0.01283117,-0.60208184,0.063272834,0.04686898,0.1150838,0.05494067,-1.0647,0.2625333,1753149330.5611403
3,105.3164005279541,117.55139843749994,118.16407421874996,116.45255078124994,240,1.3669277201002257,0.0013185797942689,0.7716512639053095,5.1533833,1.7588943,-7.1149287,2.2315557,0.012757721,-0.60163444,0.04520885,0.033976484,0.11349969,-0.12912565,-0.97528815,0.19484872,1753149330.5820143
3,126.72948837280273,117.55139843749994,118.16407421874996,116.45255078124994,241,1.364303680708566,0.0013185797942689,0.7729632836011392,5.1533833,1.7588943,-7.1149287,2.2317092,0.012795618,-0.6011747,0.043339763,0.02895095,0.11227048,-0.120757945,-0.8271694,0.14439803,1753149330.6034274
3,147.75681495666504,117.55139843749994,118.16407421874996,116.45255078124994,242,1.364303680708566,0.0039426191859277,0.7782113623844582,5.1533833,1.7588943,-7.1149287,2.231832,0.012825934,-0.6008069,0.04051568,0.024602542,0.107308306,-0.12346743,-0.70309514,0.06832102,1753149330.6244547
3,168.6267852783203,117.55139843749994,118.16407421874996,116.45255078124994,243,1.364303680708566,-0.0026174792932209,0.7729632836011392,5.1533833,1.7588943,-7.1149287,2.2319784,0.012907647,-0.60060316,0.03942688,0.023597341,0.09560903,-0.10920806,-0.5721091,-0.05745906,1753149330.6453247
3,190.07015228271484,117.55139843749994,118.16407421874996,116.45255078124994,244,1.3629916610127364,6.560098437802253e-06,0.7755873229927988,5.1533833,1.7588943,-7.1149287,2.2319298,0.013006705,-0.60049963,0.029268881,0.023497412,0.08131767,-0.18210904,-0.45861933,-0.17926125,1753149330.666768
3,210.94489097595215,117.55139843749994,118.16407421874996,116.45255078124994,245,1.3682397397960553,6.560098437802253e-06,0.7742753032969689,5.1533833,1.7588943,-7.1149287,2.2318602,0.013091698,-0.6004133,0.020084627,0.022869486,0.069188684,-0.2336812,-0.3729116,-0.25961632,1753149330.6876428
3,231.86707496643066,117.55139843749994,118.16407421874996,116.45255078124994,246,1.3629916610127364,0.0026305994900965,0.7768993426886285,5.1533833,1.7588943,-7.1149287,2.2318046,0.013159692,-0.6003443,0.013410274,0.021545442,0.058651082,-0.25074667,-0.31098613,-0.3084244,1753149330.708565
3,253.24535369873047,117.55139843749994,118.16407421874996,116.45255078124994,247,1.3629916610127364,0.0013185797942689,0.7782113623844582,5.1533833,1.7588943,-7.1149287,2.2319527,0.013134886,-0.60041565,0.017653845,0.01607595,0.04358519,-0.1608975,-0.29995757,-0.38768536,1753149330.7299433
3,274.66416358947754,117.55139843749994,118.16407421874996,116.45255078124994,248,1.360367621621077,0.0013185797942689,0.7742753032969689,5.1533833,1.7588943,-7.1149287,2.2319503,0.013032142,-0.60020596,0.014016217,0.0080638435,0.04465866,-0.16268468,-0.31477982,-0.30012465,1753149330.751362
3,295.52459716796875,117.55139843749994,118.16407421874996,116.45255078124994,249,1.364303680708566,0.0013185797942689,0.7729632836011392,5.1533833,1.7588943,-7.1149287,2.2319484,0.012949947,-0.6000382,0.01112611,0.0025107688,0.043769196,-0.15785703,-0.30506474,-0.24862759,1753149330.7722225
3,317.21019744873047,117.55139843749994,118.16407421874996,116.45255078124994,250,1.364303680708566,6.560098437802253e-06,0.7742753032969689,5.1533833,1.7588943,-7.1149287,2.2320065,0.013240889,-0.5996116,0.011583474,0.01542481,0.05468729,-0.12206754,-0.124950655,-0.09820875,1753149330.793908
3,338.08016777038574,117.55139843749994,118.16407421874996,116.45255078124994,251,1.3656157004043958,0.0039426191859277,0.7742753032969689,5.1533833,1.7588943,-7.1149287,2.2320888,0.013282383,-0.5998181,0.013201206,0.014328053,0.033854935,-0.08215108,-0.11047091,-0.27820653,1753149330.814778
3,358.966588973999,117.55139843749994,118.16407421874996,116.45255078124994,252,1.3616796413169066,6.560098437802253e-06,0.7755873229927988,5.1533833,1.7588943,-7.1149287,2.2321546,0.013315578,-0.59998333,0.013704693,0.013051768,0.0191744,-0.06089962,-0.10059807,-0.36314175,1753149330.8356645
3,380.1991939544678,117.55139843749994,118.16407421874996,116.45255078124994,253,1.3656157004043958,6.560098437802253e-06,0.7742753032969689,5.1533833,1.7588943,-7.1149287,2.2321742,0.013277618,-0.5997259,0.011886759,0.008653611,0.027463216,-0.06584349,-0.12190632,-0.21243797,1753149330.856897
3,401.1847972869873,117.55139843749994,118.16407421874996,116.45255078124994,254,1.3656157004043958,-0.0013054595973898,0.7755873229927988,5.1533833,1.7588943,-7.1149287,2.2322984,0.013303755,-0.59965605,0.015423972,0.008168362,0.025298795,-0.018963937,-0.10214964,-0.19057806,1753149330.8778827
3,422.69444465637207,117.55139843749994,118.16407421874996,116.45255078124994,255,1.3656157004043958,0.0026305994900965,0.7742753032969689,5.1533833,1.7588943,-7.1149287,2.2323976,0.013324665,-0.5996002,0.016954664,0.0075067966,0.022836633,-0.00093854126,-0.08787106,-0.17535602,1753149330.8993924
3,444.19240951538086,117.55139843749994,118.16407421874996,116.45255078124994,256,1.3629916610127364,0.0013185797942689,0.7768993426886285,5.1533833,1.7588943,-7.1149287,2.2324483,0.0132274525,-0.5995835,0.01591931,0.0014834944,0.019044517,-0.010382954,-0.12633288,-0.17556366,1753149330.9208903
3,465.4505252838135,117.55139843749994,118.16407421874996,116.45255078124994,257,1.364303680708566,0.0013185797942689,0.7768993426886285,5.1533833,1.7588943,-7.1149287,2.2323453,0.013139955,-0.5994609,0.007888146,-0.0029291655,0.0210037,-0.08386493,-0.14258137,-0.1220186,1753149330.9421484
3,486.497163772583,117.55139843749994,118.16407421874996,116.45255078124994,258,1.3616796413169066,0.0026305994900965,0.7716512639053095,5.1533833,1.7588943,-7.1149287,2.2322628,0.013069957,-0.5993628,0.0023933016,-0.0056691477,0.021463858,-0.119307235,-0.14010206,-0.09324219,1753149330.963195
3,507.89427757263184,117.55139843749994,118.16407421874996,116.45255078124994,259,1.3577435822294173,0.0013185797942689,0.7755873229927988,5.1533833,1.7588943,-7.1149287,2.23249,0.013321495,-0.5994365,0.012524703,0.0072204983,0.013725212,-0.00074596703,0.008399926,-0.1469281,1753149330.9845922
3,528.827428817749,117.55139843749994,118.16407421874996,116.45255078124994,260,1.3524955034460984,0.0026305994900965,0.7742753032969689,5.1533833,1.7588943,-7.1149287,2.2326717,0.013522726,-0.59949553,0.01869402,0.015389387,0.008162402,0.05834627,0.08476733,-0.1706908,1753149331.0055254
3,549.7188568115234,117.55139843749994,118.16407421874996,116.45255078124994,261,1.3131349125712055,0.0026305994900965,0.7978916578219045,5.1533833,1.7588943,-7.1149287,2.2326713,0.01342145,-0.5996685,0.014932392,0.0074637565,-0.0017496799,0.010665804,-0.008060604,-0.23144402,1753149331.0264168
3,570.8928108215332,117.55139843749994,118.16407421874996,116.45255078124994,262,1.196365159642358,0.0026305994900965,0.9067892925757738,5.1533833,1.7588943,-7.1149287,2.2304626,0.014796785,-0.60478574,-0.09237117,0.07092509,-0.24307524,-1.0050104,0.5929798,-2.464612,1753149331.0475907
3,592.1967029571533,117.55437499999994,118.155843969427,116.46723024932288,263,1.108459840021765,0.0013185797942689,1.0379912621587488,5.1533833,1.7588943,-7.1149287,2.2286954,0.015897054,-0.60887957,-0.1568425,0.1083864,-0.38662124,-1.4092623,0.826069,-3.319293,1753149331.0688946
3,613.5420799255371,117.59729877725982,118.10099601785086,116.534480544649,264,1.0166184613136822,0.0026305994900965,1.2059297832249567,5.1533833,1.7588943,-7.1149287,2.2126048,0.02312123,-0.6400173,-0.87930346,0.42515123,-1.7680511,-7.8966603,3.62885,-15.599032,1753149331.09024
3,634.8831653594971,117.68380093361804,118.00243117184931,116.64232626956323,265,0.944457378043046,6.560098437802253e-06,1.4158529345577169,5.1533833,1.7588943,-7.1149287,2.1747503,0.026785726,-0.70513034,-2.4772203,0.5118318,-4.465505,-21.292358,3.7154155,-37.75867,1753149331.111581
3,655.9221744537354,117.79039688858757,117.89470113272213,116.74772365238883,266,0.8486799402474741,0.0013185797942689,1.7084333267277512,5.1533833,1.7588943,-7.1149287,2.1444669,0.029717322,-0.75722075,-3.4211879,0.548808,-6.0483284,-26.007488,3.3238375,-45.253666,1753149331.13262
3,677.2794723510742,117.89551634137328,117.7911828773766,116.85421556012324,267,0.7909510736309651,0.0013185797942689,1.951156970456255,5.1533833,1.7588943,-7.1149287,2.1074128,0.017322157,-0.81794333,-4.4718914,-0.14131862,-7.6818066,-30.645172,-3.8035355,-51.49944,1753149331.1539774
3,698.2212066650391,118.00030161017175,117.68504536780706,116.95900082892172,268,0.7345342267102858,6.560098437802253e-06,2.2293051459721624,5.1533833,1.7588943,-7.1149287,2.082903,-0.009860228,-0.8623929,-4.7478943,-1.4110554,-8.267981,-27.15205,-15.169205,-46.79769,1753149331.1749191
3,719.3505764007568,118.08582969069846,117.57802355301745,117.06696575011308,269,0.6833654585729255,0.0039426191859277,2.489085045746453,5.1533833,1.7588943,-7.1149287,2.0632951,-0.031606134,-0.89795256,-4.726305,-2.1580236,-8.297334,-21.517286,-19.20579,-37.715996,1753149331.1960485
3,742.2935962677002,118.12885156249996,117.46560598726563,117.17947157772252,270,0.6203885131730975,0.0013185797942689,2.836770265141337,5.1533833,1.7588943,-7.1149287,2.0498576,-0.07488589,-0.92410916,-4.36673,-3.6128209,-7.7779355,-14.079327,-28.046461,-25.645073,1753149331.2189915
3,763.6752128601074,118.13232421874991,117.35754874870176,117.28768220435822,271,0.5744678238190563,0.0039426191859277,3.08474198765316,5.1533833,1.7588943,-7.1149287,2.0360343,-0.118457854,-0.9325556,-4.1398845,-4.9280806,-6.617383,-9.141584,-34.739883,-9.660447,1753149331.2403731
3,784.7051620483398,118.13232421874991,117.25116297651822,117.39169770027692,272,0.5416673314233125,0.0039426191859277,3.214631937540305,5.1533833,1.7588943,-7.1149287,2.0233786,-0.17073157,-0.95456606,-3.9137056,-6.4281445,-6.34053,-5.1622505,-42.057884,-5.095417,1753149331.261403
3,805.9754371643066,118.13232421874991,117.146453652583,117.49402040382469,273,0.4878745238942927,0.0026305994900965,3.2330002132819216,5.1533833,1.7588943,-7.1149287,2.013254,-0.21255055,-0.9721744,-3.6069639,-7.1085916,-5.900262,-1.2455714,-40.04441,0.063416004,1753149331.2826734
3,828.8483619689941,118.13232421874991,117.03121465345468,117.56331180783356,274,0.4550740314985489,6.560098437802253e-06,3.2395603117610703,5.1533833,1.7588943,-7.1149287,2.004692,-0.2697234,-0.98082495,-3.259898,-8.18646,-5.0984097,2.0382745,-41.46037,7.062099,1753149331.3055463
3,850.0714302062988,118.13232421874991,116.92536354972415,117.57967578124992,275,0.413089401231997,0.0013185797942689,3.244808390544389,5.1533833,1.7588943,-7.1149287,1.9967396,-0.32454306,-0.98611003,-2.9826286,-9.132191,-4.3277526,4.243525,-42.080593,12.912127,1753149331.3267694
3,871.185302734375,118.13232421874991,116.81995337963099,117.57967578124992,276,0.3671687118779557,6.560098437802253e-06,3.2303761738902623,5.1533833,1.7588943,-7.1149287,1.9903777,-0.36839882,-0.9903381,-2.6874218,-9.382857,-3.6624522,6.19115,-36.038902,16.631723,1753149331.3478832
3,892.357587814331,118.13232421874991,116.71507152835646,117.57967578124992,277,0.3369922588738714,-0.0013054595973898,3.210695878452816,5.1533833,1.7588943,-7.1149287,1.9831342,-0.39585787,-0.9980882,-2.4920633,-8.80322,-3.2960105,6.798338,-23.355684,16.766901,1753149331.3690555
3,913.2318496704102,118.13232421874991,116.61020809911186,117.57967578124992,278,0.3107518649572764,0.0013185797942689,3.193639622407029,5.1533833,1.7588943,-7.1149287,1.9766195,-0.4204655,-1.0046508,-2.305744,-8.221426,-2.9511979,7.2238293,-13.110277,16.717232,1753149331.3899298
3,934.0863227844238,118.13232421874991,116.5060682854801,117.57967578124992,279,0.2753273331698732,-0.0013054595973898,3.194951642102859,5.1533833,1.7588943,-7.1149287,1.9714078,-0.4401516,-1.0099009,-2.0945072,-7.521116,-2.6127086,7.8048806,-3.7720585,16.61999,1753149331.4107842
3,955.449104309082,118.13232421874991,116.39713977545493,117.57967578124992,280,0.2359667422949806,6.560098437802253e-06,3.200199720886178,5.1533833,1.7588943,-7.1149287,1.9661533,-0.46101317,-1.0130548,-1.9215723,-6.99343,-2.237803,7.862934,1.9225869,16.805887,1753149331.432147
3,976.7730236053467,118.13232421874991,116.29189393367237,117.57967578124992,281,0.2110383680742154,0.0026305994900965,3.1923276027111998,5.1533833,1.7588943,-7.1149287,1.9608232,-0.47366026,-1.0182002,-1.7872171,-6.187838,-2.0315375,7.5504837,9.093829,15.379302,1753149331.453471
