922.00,0.00,104.97
999.00,0.00,105.62
982.00,0.00,105.38
957.00,0.00,105.84
957.00,0.00,105.84
900.00,0.00,105.77
854.00,0.00,105.80
854.00,0.00,105.80
853.00,0.00,105.69
836.00,0.00,105.76
896.00,0.00,105.48
836.00,0.00,105.56
840.00,0.00,105.56
848.00,0.00,105.71
882.00,0.00,105.90
856.00,0.00,105.59
1298.00,0.00,105.55
886.00,0.00,105.75
886.00,0.00,105.75
1298.00,0.00,105.42
854.00,0.00,105.35
854.00,0.00,105.35
854.00,0.00,105.35
799.00,0.00,105.39
787.00,0.00,105.89
787.00,0.00,105.89
787.00,0.00,105.89
787.00,0.00,105.89
795.00,0.00,105.93
795.00,0.00,105.93
795.00,0.00,105.93
795.00,0.00,105.93
795.00,0.00,105.93
795.00,0.00,105.93
795.00,0.00,105.93
781.00,0.00,105.94
781.00,0.00,105.94
758.00,0.00,106.03
827.00,0.00,105.90
848.00,0.00,105.89
848.00,0.00,105.89
848.00,0.00,105.89
792.00,0.00,105.90
792.00,0.00,105.90
793.00,0.00,106.00
820.00,0.00,105.94
815.00,0.00,105.95
815.00,0.00,105.95
788.00,0.00,105.98
788.00,0.00,105.98
885.00,0.00,106.29
885.00,0.00,106.29
944.00,0.00,106.27
984.00,0.00,106.34
1049.00,0.00,106.28
976.00,0.00,106.30
956.00,0.00,106.09
926.00,0.00,106.28
860.00,0.00,106.27
823.00,0.00,106.34
846.00,0.00,106.38
800.00,0.00,106.39
746.00,0.00,106.40
709.00,0.00,107.15
629.00,0.00,107.08
701.00,0.00,107.04
701.00,0.00,107.04
691.00,0.00,107.08
691.00,0.00,107.08
690.00,0.00,107.10
690.00,0.00,107.10
690.00,0.00,107.10
721.00,0.00,106.44
759.00,0.00,106.36
759.00,0.00,106.17
814.00,0.00,106.28
764.00,0.00,106.22
764.00,0.00,106.22
764.00,0.00,106.22
764.00,0.00,106.40
816.00,0.00,106.35
817.00,0.00,106.40
817.00,0.00,106.40
817.00,0.00,106.40
817.00,0.00,106.40
817.00,0.00,106.40
817.00,0.00,106.40
817.00,0.00,105.69
817.00,0.00,105.80
817.00,0.00,103.47
817.00,0.00,105.06
817.00,0.00,104.89
817.00,0.00,104.82
814.00,0.00,105.19
814.00,0.00,105.19
814.00,0.00,105.19
814.00,0.00,105.19
814.00,0.00,105.19
814.00,0.00,105.19
